,HorarioH,Velocidade máxima,Horário,Gênero,Região,Idade
4956,8.666666666666666,100,520,Female,Inner Regional Australia,93
4957,16.166666666666668,100,970,Male,Inner Regional Australia,84
4959,17.166666666666668,100,1030,Female,Inner Regional Australia,19
4960,10.0,80,600,Male,Major Cities of Australia,34
4961,6.916666666666667,60,415,Male,Major Cities of Australia,35
4962,13.616666666666667,60,817,Male,Major Cities of Australia,30
4963,12.45,100,747,Male,Outer Regional Australia,26
4964,15.166666666666666,110,910,Male,Inner Regional Australia,36
4967,15.75,80,945,Male,Inner Regional Australia,34
4969,17.833333333333332,100,1070,Male,Inner Regional Australia,51
4971,8.5,60,510,Female,Outer Regional Australia,51
4972,13.75,110,825,Male,Very Remote Australia,47
4973,12.75,110,765,Male,Outer Regional Australia,40
4974,9.333333333333334,60,560,Female,Inner Regional Australia,55
4976,7.0,110,420,Male,Outer Regional Australia,63
4977,8.166666666666666,50,490,Female,Inner Regional Australia,60
4978,7.85,60,471,Male,Major Cities of Australia,57
4979,15.0,40,900,Male,Very Remote Australia,46
4980,15.0,40,900,Female,Very Remote Australia,45
4981,14.166666666666666,60,850,Female,Inner Regional Australia,65
4983,17.5,110,1050,Male,Outer Regional Australia,66
4984,12.916666666666666,110,775,Male,Outer Regional Australia,66
4985,12.916666666666666,110,775,Female,Outer Regional Australia,65
4987,17.166666666666668,80,1030,Male,Inner Regional Australia,37
4989,18.75,100,1125,Male,Outer Regional Australia,42
4990,21.5,40,1290,Male,Major Cities of Australia,35
4992,18.166666666666668,40,1090,Male,Major Cities of Australia,23
4994,21.25,80,1275,Male,Major Cities of Australia,67
4995,12.65,50,759,Female,Major Cities of Australia,59
4996,13.833333333333334,50,830,Female,Major Cities of Australia,93
4997,6.25,80,375,Female,Very Remote Australia,32
4998,14.316666666666666,50,859,Female,Major Cities of Australia,56
5000,17.333333333333332,50,1040,Male,Major Cities of Australia,66
5001,10.166666666666666,50,610,Male,Major Cities of Australia,74
5002,16.583333333333332,60,995,Male,Major Cities of Australia,79
5003,17.5,80,1050,Male,Inner Regional Australia,30
5007,17.75,40,1065,Male,Major Cities of Australia,44
5009,18.166666666666668,40,1090,Female,Major Cities of Australia,58
5012,18.15,50,1089,Female,Inner Regional Australia,60
5015,12.8,100,768,Male,Outer Regional Australia,78
5016,17.283333333333335,60,1037,Male,Major Cities of Australia,84
5018,18.333333333333332,100,1100,Male,Major Cities of Australia,89
5019,23.75,100,1425,Male,Inner Regional Australia,36
5020,3.5,110,210,Male,Outer Regional Australia,9
5021,3.5,110,210,Male,Outer Regional Australia,12
5023,1.8333333333333333,70,110,Male,Major Cities of Australia,22
5024,21.0,70,1260,Male,Major Cities of Australia,20
5025,3.0,50,180,Male,Inner Regional Australia,36
5029,4.6,60,276,Male,Major Cities of Australia,62
5030,4.6,60,276,Male,Major Cities of Australia,49
5031,18.25,100,1095,Male,Inner Regional Australia,62
5032,16.083333333333332,110,965,Male,Inner Regional Australia,91
5033,17.583333333333332,80,1055,Female,Inner Regional Australia,48
5034,17.583333333333332,80,1055,Male,Inner Regional Australia,45
5038,14.5,60,870,Male,Major Cities of Australia,33
5039,14.333333333333334,100,860,Male,Outer Regional Australia,28
5041,12.25,60,735,Female,Major Cities of Australia,45
5043,11.333333333333334,60,680,Male,Major Cities of Australia,59
5044,14.0,100,840,Male,Outer Regional Australia,64
5048,15.616666666666667,80,937,Male,Major Cities of Australia,42
5049,12.0,60,720,Male,Inner Regional Australia,65
5051,9.5,80,570,Male,Inner Regional Australia,89
5052,11.0,80,660,Female,Remote Australia,79
5053,8.416666666666666,50,505,Male,Major Cities of Australia,75
5054,14.733333333333333,90,884,Female,Inner Regional Australia,79
5055,12.25,70,735,Male,Inner Regional Australia,87
5056,11.916666666666666,80,715,Male,Major Cities of Australia,91
5058,11.6,60,696,Male,Major Cities of Australia,83
5059,6.1,110,366,Female,Outer Regional Australia,15
5060,14.5,100,870,Female,Outer Regional Australia,4
5061,20.5,100,1230,Male,Outer Regional Australia,26
5062,9.833333333333334,100,590,Female,Inner Regional Australia,18
5063,6.1,110,366,Female,Outer Regional Australia,17
5064,6.1,110,366,Male,Outer Regional Australia,19
5065,8.75,100,525,Male,Inner Regional Australia,21
5066,6.666666666666667,50,400,Male,Major Cities of Australia,21
5067,15.333333333333334,40,920,Male,Major Cities of Australia,22
5068,13.116666666666667,50,787,Male,Major Cities of Australia,19
5069,13.95,60,837,Female,Inner Regional Australia,30
5071,14.15,100,849,Female,Inner Regional Australia,26
5072,6.5,80,390,Male,Outer Regional Australia,32
5074,7.083333333333333,100,425,Male,Inner Regional Australia,45
5075,14.183333333333334,110,851,Male,Inner Regional Australia,46
5077,13.333333333333334,50,800,Male,Major Cities of Australia,49
5079,13.25,80,795,Male,Outer Regional Australia,40
5080,11.0,110,660,Male,Remote Australia,44
5082,7.5,100,450,Female,Outer Regional Australia,62
5083,6.0,100,360,Male,Outer Regional Australia,63
5084,14.0,100,840,Male,Outer Regional Australia,58
5085,7.0,60,420,Male,Major Cities of Australia,51
5086,14.833333333333334,90,890,Male,Inner Regional Australia,40
5087,10.25,110,615,Male,Major Cities of Australia,49
5088,10.083333333333334,80,605,Male,Major Cities of Australia,40
5089,7.5,110,450,Male,Outer Regional Australia,53
5091,6.2,100,372,Male,Outer Regional Australia,48
5093,17.416666666666668,50,1045,Male,Major Cities of Australia,67
5094,10.55,60,633,Male,Outer Regional Australia,68
5096,18.0,60,1080,Female,Major Cities of Australia,48
5098,5.833333333333333,100,350,Male,Outer Regional Australia,20
5099,22.333333333333332,50,1340,Female,Inner Regional Australia,36
5101,11.466666666666667,100,688,Male,Outer Regional Australia,2
5102,17.666666666666668,50,1060,Female,Outer Regional Australia,91
5104,17.916666666666668,60,1075,Female,Major Cities of Australia,75
5106,13.5,50,810,Male,Major Cities of Australia,70
5107,0.5833333333333334,80,35,Female,Major Cities of Australia,24
5109,18.5,50,1110,Male,Major Cities of Australia,86
5110,22.0,60,1320,Female,Major Cities of Australia,27
5111,19.0,110,1140,Male,Outer Regional Australia,44
5112,20.333333333333332,60,1220,Female,Outer Regional Australia,55
5113,16.083333333333332,110,965,Female,Inner Regional Australia,81
5114,14.5,100,870,Female,Inner Regional Australia,49
5116,18.333333333333332,110,1100,Female,Outer Regional Australia,0
5117,22.8,50,1368,Male,Inner Regional Australia,25
5118,4.5,110,270,Male,Remote Australia,22
5119,20.316666666666666,70,1219,Female,Inner Regional Australia,22
5120,0.016666666666666666,50,1,Male,Inner Regional Australia,17
5121,20.316666666666666,70,1219,Male,Inner Regional Australia,32
5123,5.0,130,300,Male,Remote Australia,50
5124,18.25,60,1095,Male,Major Cities of Australia,50
5125,19.5,100,1170,Male,Inner Regional Australia,54
5126,22.083333333333332,70,1325,Male,Major Cities of Australia,16
5127,21.0,110,1260,Male,Outer Regional Australia,19
5128,18.833333333333332,50,1130,Female,Major Cities of Australia,21
5129,3.0,100,180,Male,Inner Regional Australia,25
5130,19.0,100,1140,Male,Inner Regional Australia,34
5133,18.666666666666668,110,1120,Male,Outer Regional Australia,58
5134,2.8333333333333335,80,170,Male,Major Cities of Australia,44
5135,18.566666666666666,60,1114,Male,Major Cities of Australia,40
5137,20.1,50,1206,Female,Major Cities of Australia,21
5138,16.75,100,1005,Male,Inner Regional Australia,91
5139,13.833333333333334,80,830,Male,Outer Regional Australia,25
5140,14.5,80,870,Male,Inner Regional Australia,19
5141,14.5,80,870,Male,Inner Regional Australia,19
5142,8.333333333333334,110,500,Male,Very Remote Australia,19
5143,15.666666666666666,100,940,Male,Inner Regional Australia,26
5144,16.333333333333332,100,980,Male,Outer Regional Australia,27
5145,14.833333333333334,110,890,Male,Very Remote Australia,36
5146,15.666666666666666,100,940,Female,Inner Regional Australia,44
5147,9.933333333333334,70,596,Male,Inner Regional Australia,46
5149,11.0,100,660,Male,Outer Regional Australia,69
5150,9.333333333333334,80,560,Male,Outer Regional Australia,44
5151,12.0,80,720,Male,Outer Regional Australia,66
5152,13.583333333333334,60,815,Female,Major Cities of Australia,85
5153,11.0,40,660,Male,Major Cities of Australia,77
5154,13.75,50,825,Male,Major Cities of Australia,77
5155,17.483333333333334,80,1049,Male,Major Cities of Australia,90
5157,16.5,100,990,Female,Inner Regional Australia,75
5158,16.5,100,990,Male,Inner Regional Australia,79
5159,12.833333333333334,100,770,Female,Outer Regional Australia,75
5160,13.5,60,810,Female,Major Cities of Australia,11
5161,13.5,60,810,Male,Major Cities of Australia,7
5162,11.716666666666667,90,703,Male,Inner Regional Australia,14
5163,14.05,60,843,Male,Major Cities of Australia,22
5164,17.166666666666668,100,1030,Female,Outer Regional Australia,18
5165,16.316666666666666,100,979,Male,Outer Regional Australia,21
5166,14.0,60,840,Male,Major Cities of Australia,24
5167,16.0,110,960,Female,Inner Regional Australia,18
5168,14.0,100,840,Male,Outer Regional Australia,26
5169,17.0,100,1020,Male,Outer Regional Australia,38
5170,7.5,100,450,Male,Inner Regional Australia,33
5171,11.716666666666667,90,703,Female,Inner Regional Australia,39
5172,6.066666666666666,110,364,Male,Inner Regional Australia,31
5173,17.5,50,1050,Male,Major Cities of Australia,38
5174,14.833333333333334,60,890,Male,Inner Regional Australia,29
5175,10.416666666666666,90,625,Male,Outer Regional Australia,36
5177,15.833333333333334,100,950,Male,Outer Regional Australia,56
5178,12.166666666666666,100,730,Male,Outer Regional Australia,61
5179,10.25,100,615,Female,Outer Regional Australia,52
5180,13.5,80,810,Female,Major Cities of Australia,48
5181,10.25,110,615,Female,Inner Regional Australia,50
5182,6.066666666666666,110,364,Male,Inner Regional Australia,56
5183,8.166666666666666,80,490,Male,Inner Regional Australia,64
5184,7.25,100,435,Male,Outer Regional Australia,59
5185,8.833333333333334,100,530,Male,Major Cities of Australia,55
5186,13.5,60,810,Female,Major Cities of Australia,43
5187,7.5,60,450,Female,Major Cities of Australia,72
5188,13.75,100,825,Male,Inner Regional Australia,68
5189,8.1,60,486,Male,Inner Regional Australia,70
5190,15.0,50,900,Male,Remote Australia,66
5191,14.75,100,885,Female,Remote Australia,69
5193,6.05,100,363,Male,Inner Regional Australia,27
5195,21.083333333333332,50,1265,Male,Inner Regional Australia,43
5196,17.5,60,1050,Male,Major Cities of Australia,85
5197,15.633333333333333,40,938,Female,Major Cities of Australia,5
5198,18.583333333333332,50,1115,Male,Major Cities of Australia,68
5199,11.3,50,678,Male,Major Cities of Australia,72
5201,12.166666666666666,60,730,Male,Major Cities of Australia,4
5202,17.633333333333333,60,1058,Male,Major Cities of Australia,19
5203,18.25,70,1095,Male,Major Cities of Australia,89
5204,19.583333333333332,80,1175,Male,Outer Regional Australia,47
5205,21.833333333333332,50,1310,Male,Major Cities of Australia,20
5207,19.5,80,1170,Male,Inner Regional Australia,51
5208,0.06666666666666667,50,4,Male,Inner Regional Australia,18
5209,18.333333333333332,110,1100,Female,Outer Regional Australia,28
5210,21.5,100,1290,Male,Inner Regional Australia,38
5211,2.3333333333333335,80,140,Male,Inner Regional Australia,40
5212,23.583333333333332,110,1415,Male,Inner Regional Australia,73
5213,2.7333333333333334,80,164,Male,Inner Regional Australia,19
5215,15.416666666666666,60,925,Female,Outer Regional Australia,82
5216,17.25,100,1035,Male,Inner Regional Australia,69
5217,6.266666666666667,100,376,Male,Major Cities of Australia,18
5218,3.0,110,180,Male,Outer Regional Australia,18
5219,1.0,100,60,Male,Outer Regional Australia,19
5220,4.233333333333333,80,254,Male,Inner Regional Australia,24
5221,22.416666666666668,70,1345,Female,Major Cities of Australia,17
5222,22.416666666666668,70,1345,Male,Major Cities of Australia,18
5224,2.0,60,120,Male,Inner Regional Australia,22
5226,3.8333333333333335,60,230,Male,Major Cities of Australia,35
5227,0.4166666666666667,80,25,Female,Inner Regional Australia,35
5228,23.5,80,1410,Male,Outer Regional Australia,32
5231,18.75,50,1125,Male,Major Cities of Australia,64
5233,22.0,40,1320,Male,Major Cities of Australia,23
5235,0.5,100,30,Male,Outer Regional Australia,39
5236,2.5,70,150,Male,Major Cities of Australia,34
5237,3.466666666666667,60,208,Male,Major Cities of Australia,27
5238,2.0,110,120,Male,Remote Australia,34
5239,5.333333333333333,100,320,Male,Inner Regional Australia,32
5240,5.333333333333333,100,320,Male,Inner Regional Australia,39
5241,23.916666666666668,100,1435,Male,Major Cities of Australia,30
5242,20.333333333333332,60,1220,Male,Major Cities of Australia,52
5243,18.666666666666668,100,1120,Male,Very Remote Australia,44
5244,20.166666666666668,100,1210,Male,Inner Regional Australia,46
5245,14.716666666666667,110,883,Female,Inner Regional Australia,25
5246,13.25,100,795,Female,Outer Regional Australia,27
5248,14.0,100,840,Male,Outer Regional Australia,51
5249,13.333333333333334,100,800,Male,Remote Australia,47
5250,10.5,100,630,Female,Inner Regional Australia,50
5251,11.583333333333334,80,695,Male,Outer Regional Australia,65
5252,12.666666666666666,110,760,Male,Outer Regional Australia,85
5254,15.25,60,915,Female,Major Cities of Australia,98
5255,14.0,70,840,Male,Inner Regional Australia,91
5256,14.783333333333333,80,887,Male,Major Cities of Australia,28
5257,7.75,110,465,Male,Inner Regional Australia,7
5258,7.216666666666667,70,433,Male,Major Cities of Australia,22
5259,17.25,50,1035,Male,Inner Regional Australia,17
5260,7.966666666666667,80,478,Male,Major Cities of Australia,18
5262,16.416666666666668,100,985,Female,Inner Regional Australia,20
5263,0.4166666666666667,50,25,Male,Major Cities of Australia,33
5265,8.5,100,510,Male,Inner Regional Australia,27
5266,17.7,60,1062,Female,Major Cities of Australia,35
5267,8.0,110,480,Male,Outer Regional Australia,32
5268,15.25,100,915,Male,Inner Regional Australia,30
5269,13.05,60,783,Male,Inner Regional Australia,35
5270,8.5,100,510,Male,Inner Regional Australia,33
5271,14.466666666666667,50,868,Male,Outer Regional Australia,27
5272,6.416666666666667,100,385,Male,Inner Regional Australia,35
5273,7.65,100,459,Male,Inner Regional Australia,63
5274,13.5,60,810,Male,Major Cities of Australia,59
5275,6.5,100,390,Male,Major Cities of Australia,49
5277,11.033333333333333,80,662,Male,Major Cities of Australia,54
5278,17.333333333333332,50,1040,Female,Major Cities of Australia,50
5279,17.5,100,1050,Male,Inner Regional Australia,47
5280,16.0,100,960,Male,Inner Regional Australia,56
5282,14.166666666666666,100,850,Male,Outer Regional Australia,54
5283,11.0,110,660,Female,Outer Regional Australia,55
5284,17.666666666666668,110,1060,Male,Outer Regional Australia,53
5286,11.166666666666666,100,670,Male,Outer Regional Australia,47
